date,tournament,home_team,away_team,home_goals,away_goals,goal_diff,home_win,overall_diff,age_diff,balance_diff,player_pool_diff,rank_advantage,points_diff
2018-11-20,Friendly,Australia,Lebanon,3,0,3,1,0.1577092511013234,1.512775330396476,0.5931909272086555,222.0,92.0,403.64999999999986
2018-11-20,Friendly,Brazil,Cameroon,1,0,1,1,3.244157406346673,2.6383606369572696,-1.5052602512489663,726.0,46.0,327.1399999999999
2018-11-20,Friendly,France,Uruguay,1,0,1,1,-2.1908256144993743,-1.489213681382573,1.2250421530246056,825.0,9.0,141.76
2018-11-20,Friendly,Panama,Ecuador,1,2,-1,0,-4.826013513513516,-1.2415540540540526,-1.004302311017911,-21.0,-8.0,-27.8900000000001
2018-11-20,Friendly,Peru,Costa Rica,2,3,-1,0,-0.921839080459776,-0.3781609195402318,0.0827589367106345,1.0,7.0,19.99000000000001
2018-11-20,Friendly,Tunisia,Morocco,0,1,-1,0,-1.5893300248139042,2.392059553349874,-1.616524633617881,-47.0,-27.0,-175.3800000000001
2018-12-27,Friendly,Qatar,Algeria,0,1,-1,0,-6.6140350877193015,-4.87719298245614,-3.2051245584760424,-51.0,12.0,29.929999999999836
2019-01-09,AFC Asian Cup,Qatar,Lebanon,2,0,2,1,1.7333333333333272,-1.1333333333333329,-2.816443317239013,1.0,82.0,336.41999999999985
2019-01-11,AFC Asian Cup,Palestine,Australia,0,3,-3,0,0.4922907488986752,0.6872246696035234,-0.23405701271653623,-223.0,-72.0,-340.03999999999996
2019-01-12,AFC Asian Cup,Lebanon,Saudi Arabia,0,2,-2,0,1.5118541033434667,-2.452279635258357,-0.4349806992595626,-324.0,-60.0,-263.65999999999985
2019-01-15,AFC Asian Cup,Australia,Syria,3,2,1,1,-9.742290748898675,-2.0205580029368555,0.2649568599396348,221.0,69.0,324.6099999999999
2019-01-17,AFC Asian Cup,Saudi Arabia,Qatar,0,2,-2,0,-3.245187436676794,3.5856129685916898,3.2514240164985755,323.0,-22.0,-72.75999999999999
2019-01-17,AFC Asian Cup,Japan,Uzbekistan,2,1,1,1,-6.127078891258002,-1.0349680170575724,-1.3308684078505761,464.0,43.0,231.39999999999986
2019-01-21,AFC Asian Cup,Australia,Uzbekistan,0,0,0,0,-5.642290748898681,-3.2872246696035248,-1.623612114049899,222.0,37.0,173.87999999999988
2019-01-21,AFC Asian Cup,Japan,Saudi Arabia,1,0,1,1,1.1847752120854693,1.3127523476840715,0.45095393414841567,140.0,38.0,197.51
2019-01-22,AFC Asian Cup,Qatar,Iraq,1,0,1,1,-3.444444444444443,-4.333333333333332,-1.4266109267813953,-3.0,21.0,70.99000000000001
2019-02-01,AFC Asian Cup,Japan,Qatar,1,3,-2,0,-2.0604122245913246,4.898365316275761,3.702377950646991,463.0,16.0,124.75
2019-03-20,Friendly,Germany,Serbia,1,1,0,0,-4.542731829573938,-1.2109022556390983,1.4665630535170413,1007.0,19.0,179.1199999999999
2019-03-21,Friendly,Kosovo,Denmark,2,2,0,0,3.034501445086704,-0.42666184971098176,-1.9108160175803057,-314.0,-85.0,-404.3599999999999
2019-03-21,UEFA Euro qualification,Netherlands,Belarus,4,0,4,1,-2.717171717171709,-5.5275835275835306,2.304191861701171,420.0,92.0,538.73
2019-03-21,UEFA Euro qualification,Croatia,Azerbaijan,2,1,1,1,4.78768020969855,-0.018348623853210455,3.4095046236126176,102.0,99.0,521.4299999999998
2019-03-21,UEFA Euro qualification,Austria,Poland,0,1,-1,0,0.39474799759041446,-0.7164164119497549,-0.23043363059122512,-71.0,6.0,68.02999999999997
2019-03-21,UEFA Euro qualification,Belgium,Russia,3,1,2,1,1.625,-1.338643790849673,0.5654169366697523,-34.0,27.0,265.8600000000001
2019-03-22,Friendly,Argentina,Venezuela,1,3,-2,0,-1.2734125774662317,1.148328761556435,1.3088671097912128,914.0,36.0,365.78999999999996
2019-03-22,Kirin Challenge Cup,Japan,Colombia,0,1,-1,0,-3.404443756122866,1.1765184694289168,0.0699939903264335,-123.0,-9.0,-98.50999999999999
2019-03-22,Friendly,Mexico,Chile,3,1,2,1,-5.248777777777775,-3.7975555555555545,2.25675319196589,-15.0,26.0,145.6099999999999
2019-03-22,UEFA Euro qualification,England,Czech Republic,5,0,5,1,-7.108143541474071,-2.5872174132280037,1.6227949195308726,1557.0,28.0,309.3599999999999
2019-03-22,UEFA Euro qualification,Portugal,Ukraine,0,0,0,0,0.5586387143413134,-0.7588277817939151,-0.03762385532152468,318.0,17.0,174.18000000000006
2019-03-22,UEFA Euro qualification,Moldova,France,1,4,-3,0,2.380368098159508,1.8650306748466257,-0.5892938436031834,-972.0,-150.0,-821.1600000000001
2019-03-23,Friendly,Brazil,Panama,1,1,0,0,5.207820197044342,1.395628078817733,1.5689011714261119,796.0,30.0,283.05999999999995
2019-03-23,UEFA Euro qualification,Georgia,Switzerland,0,2,-2,0,3.1394157552263593,0.2667866537449832,-2.8997361652887657,-202.0,-55.0,-292.6899999999998
2019-03-23,UEFA Euro qualification,Spain,Norway,2,1,1,1,6.900116996289711,1.1849454950534444,0.21151553456037497,686.0,47.0,369.19000000000005
2019-03-23,African Cup of Nations qualification,Senegal,Madagascar,2,0,2,1,1.5523255813953512,-3.453488372093023,2.1452656669112296,125.0,86.0,419.67999999999984
2019-03-23,African Cup of Nations qualification,Cameroon,Comoros,3,0,3,1,-0.6821705426356601,-2.5413436692506473,3.9563219132225167,77.0,68.0,298.6300000000001
2019-03-23,African Cup of Nations qualification,Ghana,Kenya,1,0,1,1,-0.38217338217337726,-2.9902319902319903,-2.771707400518377,110.0,44.0,183.51999999999998
2019-03-24,UEFA Euro qualification,Netherlands,Germany,2,3,-1,0,2.1597288676236133,-0.17465955097534192,-0.740044505760638,-711.0,6.0,72.49000000000001
2019-03-24,UEFA Euro qualification,Wales,Slovakia,1,0,1,1,-2.506097560975604,-0.698170731707318,0.6742797093963082,59.0,14.0,42.330000000000155
2019-03-24,UEFA Euro qualification,Hungary,Croatia,2,1,1,1,-0.6139350359533893,1.1264567319613192,-2.6934346808619454,-72.0,-19.0,-182.53999999999996
2019-03-24,UEFA Euro qualification,Poland,Latvia,2,0,2,1,-3.3721916066129722,-2.9114031369224236,2.1832227641455866,330.0,109.0,427.54999999999995
2019-03-24,UEFA Euro qualification,Cyprus,Belgium,0,2,-2,0,-5.641042780748663,-1.8933823529411775,-0.3143168318240068,-261.0,-121.0,-635.6600000000001
2019-03-25,Friendly,Saudi Arabia,Equatorial Guinea,3,2,1,1,-6.245187436676794,-0.24772036474164238,1.4342613316291466,323.0,32.0,170.79999999999995
2019-03-25,UEFA Euro qualification,Montenegro,England,1,5,-4,0,5.33006134969326,1.0003680981595124,-1.2883495940622387,-1605.0,-69.0,-467.24
2019-03-25,UEFA Euro qualification,Portugal,Serbia,1,1,0,0,0.15584601831554323,-0.1519534531150768,0.47082605914610465,234.0,24.0,234.52999999999997
2019-03-25,UEFA Euro qualification,France,Iceland,4,0,4,1,1.1919589458656503,-1.0442759578654943,1.2750393886625515,925.0,69.0,501.43000000000006
2019-03-26,Friendly,Algeria,Tunisia,1,0,1,1,2.882852292020374,-0.6174306734578359,1.489960807699294,26.0,-5.0,-19.929999999999836
2019-03-26,Friendly,Costa Rica,Jamaica,1,0,1,1,3.8173345759552717,-1.2227399813606716,-0.4254218405125565,-8.0,10.0,68.13000000000011
2019-03-26,Friendly,Czech Republic,Brazil,1,3,-2,0,-0.7172380052635248,-0.7012787637492401,-0.023074475918876125,-739.0,-27.0,-282.7099999999998
2019-03-26,Friendly,Ghana,Mauritania,3,1,2,1,0.26068376068376153,-1.4188034188034173,1.2864781428526202,115.0,48.0,203.75
2019-03-26,Friendly,Honduras,Ecuador,0,0,0,0,-0.6673596673596762,0.33056133056133064,-1.9054958634617805,-24.0,-52.0,-218.96000000000004
2019-03-26,Kirin Challenge Cup,Japan,Bolivia,0,1,-1,0,-3.1937455579246645,-0.7683013503909031,2.7742789483246892,439.0,71.0,370.25
2019-03-26,Friendly,Morocco,Argentina,0,1,-1,0,1.8880430450378753,-1.1634117178158618,-0.6852228014810926,-887.0,-13.0,-197.80999999999995
2019-03-26,Friendly,Paraguay,Mexico,2,4,-2,0,4.019444444444446,1.173671497584543,-0.9597501571517704,-291.0,-45.0,-238.30999999999995
2019-03-26,Friendly,Senegal,Mali,2,1,1,1,0.8675429726996953,0.8943377148635001,1.5107993646308344,83.0,34.0,166.5999999999999
2019-03-26,UEFA Euro qualification,Switzerland,Denmark,3,3,0,0,0.5190776253442166,-0.30836785829467317,0.5472175272525845,-113.0,6.0,46.57999999999993
2019-03-26,UEFA Euro qualification,Malta,Spain,0,2,-2,0,-7.93915603532875,-0.5453058554138046,-5.43924513219404,-1016.0,-169.0,-865.0500000000001
2019-06-01,Friendly,Venezuela,Ecuador,1,1,0,0,-1.474297827238999,-2.2697403285638558,0.45263106531928976,14.0,-10.0,-28.980000000000018
2019-06-02,Friendly,France,Bolivia,2,0,2,1,1.819631901840495,-2.698364008179958,3.750789228585664,948.0,87.0,596.3500000000001
2019-06-05,Friendly,Brazil,Qatar,2,0,2,1,6.561986863711013,5.541461412151065,2.82001187117342,806.0,29.0,281.54999999999995
2019-06-05,Friendly,Mexico,Venezuela,3,1,2,1,-3.391993464052291,0.1434640522875803,1.058372936053524,309.0,20.0,133.64999999999986
2019-06-05,Friendly,Peru,Costa Rica,1,0,1,1,-0.921839080459776,-0.3781609195402318,0.0827589367106345,1.0,7.0,19.99000000000001
2019-06-05,UEFA Nations League,Portugal,Switzerland,3,1,2,1,6.771128860614418,1.2057863900550814,-2.185003683476313,134.0,7.0,87.33000000000015
2019-06-06,UEFA Nations League,England,Netherlands,1,3,-2,0,-4.9906674102993165,-0.10834012613153732,0.7855382338200618,1201.0,3.0,53.75
2019-06-07,UEFA Euro qualification,Ukraine,Serbia,5,0,5,1,-0.40279269602577017,0.6068743286788383,0.5084499144676293,-84.0,7.0,60.34999999999991
2019-06-07,UEFA Euro qualification,Denmark,Republic of Ireland,1,1,0,0,3.234908027335358,-0.326485632303406,0.5815869281475861,-71.0,37.0,203.68000000000006
2019-06-07,UEFA Euro qualification,Faroe Islands,Spain,1,4,-3,0,-9.105822701995415,-2.7119725220804725,-0.7676786231361881,-1013.0,-135.0,-741.97
2019-06-07,Friendly,Tunisia,Iraq,2,0,2,1,0.28673835125448477,1.1612903225806441,0.288552823995353,22.0,14.0,60.99000000000001
2019-06-07,Friendly,Uruguay,Panama,3,0,3,1,3.789624183006538,0.31168300653594727,2.202735378136052,137.0,24.0,210.60000000000014
2019-06-08,UEFA Euro qualification,Belarus,Germany,0,2,-2,0,4.876900584795322,5.352923976608189,-3.044236367461809,-1131.0,-86.0,-466.24
2019-06-08,UEFA Euro qualification,Croatia,Wales,2,1,1,1,4.829492056388446,0.05482210785410757,0.8799512650203791,-14.0,18.0,179.90999999999985
2019-06-08,UEFA Euro qualification,Turkey,France,2,0,2,1,-0.0732401492631709,0.49217844116964926,-1.0327056613716188,-687.0,-40.0,-379.78
2019-06-08,UEFA Euro qualification,Belgium,Kazakhstan,3,0,3,1,2.095588235294116,-2.1066176470588225,5.333770320004354,269.0,103.0,578.8200000000002
2019-06-09,Friendly,Brazil,Honduras,7,0,7,1,1.049166350890502,-0.17648730579765015,2.4700947238699813,799.0,74.0,474.1299999999999
2019-06-09,Friendly,Cameroon,Zambia,2,1,1,1,3.7940199335548144,2.5697674418604635,-1.0966427413645423,79.0,41.0,208.93000000000006
2019-06-09,Kirin Challenge Cup,Japan,El Salvador,2,0,2,1,-6.727078891257996,-2.934968017057571,4.7914955023430394,467.0,63.0,326.70000000000005
2019-06-09,Friendly,Mexico,Ecuador,3,2,1,1,-4.86629129129129,-2.1262762762762755,1.5110040013728137,323.0,10.0,104.66999999999985
2019-06-09,UEFA Nations League,Switzerland,England,0,0,0,0,0.7583875299507667,0.13616208957581932,1.1437729610459524,-1397.0,-11.0,-158.16000000000008
2019-06-09,UEFA Nations League,Portugal,Netherlands,1,0,1,1,2.5388489802658682,1.2336083534993634,-0.2556924886102987,-62.0,-1.0,-17.079999999999927
2019-06-10,UEFA Euro qualification,Serbia,Lithuania,4,1,3,1,6.360275689223059,0.9135338345864668,-1.2830658097995897,121.0,103.0,406.24
2019-06-10,UEFA Euro qualification,Denmark,Georgia,5,1,4,1,-3.658493380570576,0.04158120454968994,2.352518638036181,315.0,49.0,246.1099999999999
2019-06-10,UEFA Euro qualification,Spain,Sweden,3,0,3,1,5.42828647011136,0.0924073046891678,-0.09716651112758345,651.0,26.0,313.48
2019-06-10,UEFA Euro qualification,Poland,Israel,4,0,4,1,-7.110286844708213,-1.6018793273986134,2.548678378327388,325.0,50.0,210.99
2019-06-11,UEFA Euro qualification,Germany,Estonia,8,0,8,1,1.150877192982449,-2.7973684210526315,2.2872071256352475,1132.0,110.0,539.55
2019-06-11,UEFA Euro qualification,Hungary,Wales,1,0,1,1,4.215557020435057,1.1812788398154268,-1.8134834158415662,-86.0,-1.0,-2.630000000000109
2019-06-11,UEFA Euro qualification,Belgium,Scotland,3,0,3,1,5.228921568627449,-0.5599509803921556,0.42377400651785635,-28.0,42.0,300.1400000000001
2019-06-11,Friendly,Croatia,Tunisia,1,2,-1,0,1.0088783663805856,-2.1796389464338546,3.4224116428663596,78.0,29.0,207.25
2019-06-12,Friendly,Morocco,Gambia,0,1,-1,0,3.987179487179489,1.0358974358974358,2.336720592124396,63.0,110.0,532.22
2019-06-14,Friendly,Cameroon,Mali,1,1,0,0,0.2163801820020126,0.41759352881698675,1.9221350615523702,40.0,2.0,1.7300000000000182
2019-06-14,Copa America,Brazil,Bolivia,3,0,3,1,5.428653530377673,-0.12520525451559905,1.8919128688511182,782.0,84.0,527.05
2019-06-15,Copa America,Argentina,Colombia,0,2,-2,0,2.088438243943415,0.5441289735331196,0.38452722555516416,373.0,8.0,139.93000000000006
2019-06-15,Gold Cup,Mexico,Cuba,7,0,7,1,-7.352777777777774,-2.572222222222223,0.6128938767147956,358.0,150.0,650.1899999999999
2019-06-15,Friendly,Ghana,South Africa,0,0,0,0,-0.5769785769785756,-2.496725496725496,1.2293608772724642,40.0,-7.0,-33.90000000000009
2019-06-16,Copa America,Paraguay,Qatar,2,2,0,0,5.333333333333343,4.434782608695652,2.8066668549862626,63.0,-28.0,-107.25999999999999
2019-06-16,Copa America,Uruguay,Ecuador,4,0,4,1,-1.036389330506978,-0.9298710475181053,1.198433067118141,116.0,16.0,182.71000000000004
2019-06-16,Friendly,Morocco,Zambia,2,3,-1,0,5.796703296703306,2.76923076923077,-2.0902264793922996,71.0,78.0,419.9000000000001
2019-06-16,Friendly,Senegal,Nigeria,1,0,1,1,1.540420819490592,1.625876707272056,0.5528956940218945,3.0,20.0,124.40999999999985
2019-06-17,Copa America,Japan,Chile,0,4,-4,0,-8.623078891257997,-2.1603013503909025,2.1927141304748483,94.0,25.0,139.30999999999995
2019-06-18,Copa America,Brazil,Venezuela,0,0,0,0,1.8561045107698249,2.4238143533275363,0.11196779508891108,761.0,32.0,284.14999999999986
2019-06-19,Copa America,Colombia,Qatar,1,0,1,1,1.3440315315315416,3.7218468468468444,3.6323839603205577,586.0,25.0,223.26
2019-06-19,Copa America,Argentina,Paraguay,1,1,0,0,-1.9008635578583863,-0.1688067883156883,1.2102443308894593,896.0,61.0,470.45000000000005
2019-06-19,Gold Cup,Mexico,Canada,3,1,2,1,1.5926767676767781,-0.3631313131313121,1.0578735724946302,305.0,23.0,140.44999999999982
2019-06-20,Copa America,Uruguay,Japan,2,2,0,0,7.204203074264534,-0.4408489764064818,-0.24853187276363098,-316.0,7.0,84.34000000000015
2019-06-20,Gold Cup,Costa Rica,Bermuda,2,1,1,1,6.40517241379311,-0.6551724137931032,-0.9115740735398639,25.0,122.0,498.5400000000001
2019-06-21,Copa America,Ecuador,Chile,1,2,-1,0,-0.382486486486485,-1.671279279279279,0.7457491905930764,-338.0,16.0,40.940000000000055
2019-06-22,Copa America,Brazil,Peru,5,0,5,1,2.1619868637110073,1.241461412151068,-0.032500316354697745,782.0,37.0,295.92999999999984
2019-06-23,African Cup of Nations,Senegal,Tanzania,2,0,2,1,0.8023255813953512,2.546511627906977,-1.3609070534820287,127.0,94.0,448.3499999999999
2019-06-23,African Cup of Nations,Morocco,Namibia,1,0,1,1,5.15384615384616,2.26923076923077,3.71369915490413,76.0,84.0,448.02
2019-06-23,Copa America,Qatar,Argentina,0,2,-2,0,-3.4324697754749565,-4.265975820379964,-4.016911185875722,-959.0,-33.0,-363.19000000000005
2019-06-23,Gold Cup,Canada,Cuba,7,0,7,1,-8.945454545454552,-2.2090909090909108,-0.44497969577983465,53.0,127.0,509.7400000000001
2019-06-24,African Cup of Nations,Tunisia,Angola,1,1,0,0,-0.2021505376344095,1.5612903225806427,-1.6181708499836551,16.0,49.0,238.40999999999985
2019-06-24,Copa America,Chile,Uruguay,0,1,-1,0,1.418875816993463,2.6011503267973843,-1.9441822577112173,222.0,-32.0,-223.6500000000001
2019-06-24,Copa America,Ecuador,Japan,1,1,0,0,8.240592404771512,0.48902207111162355,-1.4469649398817719,-432.0,-9.0,-98.36999999999989
2019-06-24,Gold Cup,Haiti,Costa Rica,2,1,1,1,-6.369458128078826,-1.7733990147783238,1.032329321640355,-15.0,-36.0,-195.23000000000002
2019-06-25,African Cup of Nations,Ghana,Benin,2,2,0,0,-1.2393162393162385,-2.204517704517702,1.1221424915908624,103.0,27.0,127.06999999999994
2019-06-27,African Cup of Nations,Senegal,Algeria,0,1,-1,0,-2.645042839657279,-1.4973480212158314,0.7088118670248083,72.0,27.0,149.2099999999998
2019-06-27,Copa America,Brazil,Paraguay,0,0,0,0,1.2286535303776702,1.106678803455413,0.013345016187157555,743.0,57.0,388.80999999999995
2019-06-28,African Cup of Nations,Tunisia,Mali,1,1,0,0,0.6297335203366003,3.0091164095371674,-0.6879733100932679,-15.0,12.0,37.319999999999936
2019-06-28,Copa America,Venezuela,Argentina,0,2,-2,0,1.2734125774662317,-1.148328761556435,-1.3088671097912128,-914.0,-36.0,-365.78999999999996
2019-06-29,African Cup of Nations,Cameroon,Ghana,0,0,0,0,0.8904790300139069,0.9885708606638808,0.5923776253330768,-31.0,13.0,77.22000000000003
2019-06-29,Copa America,Uruguay,Peru,0,0,0,0,0.7437908496732035,0.15751633986928226,0.6013338903552423,123.0,31.0,223.47000000000003
2019-06-29,Gold Cup,Haiti,Canada,3,2,1,1,-0.7688311688311629,-0.7194805194805163,1.0935391328144357,-41.0,-45.0,-220.20000000000005
2019-06-29,Gold Cup,Mexico,Costa Rica,1,1,0,0,-4.007950191570885,-1.4170498084291197,0.9966637613205496,331.0,32.0,165.41999999999985
2019-07-01,African Cup of Nations,Kenya,Senegal,0,3,-3,0,-1.1594684385382124,1.5249169435215961,2.590665472106836,-122.0,-89.0,-425.6099999999999
2019-07-01,African Cup of Nations,South Africa,Morocco,0,1,-1,0,-2.3161838161838233,1.3086913086913086,-0.8281547645777838,-1.0,-43.0,-254.28999999999996
2019-07-02,African Cup of Nations,Mauritania,Tunisia,0,0,0,0,-1.5645161290322562,-2.161290322580644,0.7312526034599411,-29.0,-71.0,-316.55999999999995
2019-07-02,African Cup of Nations,Benin,Cameroon,0,0,0,0,0.34883720930233153,1.2159468438538212,-1.7145201169239392,-72.0,-40.0,-204.28999999999996
2019-07-02,Copa America,Brazil,Argentina,2,0,2,1,3.1295170882360566,1.2754855917711012,-1.1968993147023017,-153.0,-4.0,-81.6400000000001
2019-07-02,Gold Cup,Haiti,Mexico,0,1,-1,0,-2.361507936507941,-0.3563492063492042,0.0356655603198055,-346.0,-68.0,-360.64999999999986
2019-07-05,African Cup of Nations,Morocco,Benin,1,1,0,0,1.6538461538461604,-1.0164835164835146,0.720936378896182,64.0,77.0,415.26
2019-07-05,African Cup of Nations,Uganda,Senegal,0,1,-1,0,-5.552325581395351,-0.2965116279069768,0.6714558998089188,-125.0,-76.0,-380.3799999999999
2019-07-06,African Cup of Nations,Nigeria,Cameroon,3,2,1,1,-0.8892580287929093,-1.1491325212255425,-0.9642313909434304,40.0,12.0,40.460000000000036
2019-07-06,Copa America,Argentina,Chile,2,1,1,1,-3.1301968911917157,-2.7926908462866997,2.507247365703579,590.0,42.0,377.75
2019-07-07,Copa America,Brazil,Peru,3,1,2,1,2.1619868637110073,1.241461412151068,-0.032500316354697745,782.0,37.0,295.92999999999984
2019-07-08,African Cup of Nations,Ghana,Tunisia,1,1,0,0,-1.3038323683484947,-3.5800937413840614,2.0177307463125613,86.0,-23.0,-112.80999999999995
2019-07-10,African Cup of Nations,Senegal,Benin,1,0,1,1,0.30232558139535115,-0.7392026578073079,1.3031844200024034,115.0,72.0,369.15999999999985
2019-07-11,African Cup of Nations,Madagascar,Tunisia,0,3,-3,0,-1.3145161290322562,1.3387096774193559,0.053507007812872764,-27.0,-64.0,-290.39999999999986
2019-07-14,African Cup of Nations,Senegal,Tunisia,1,0,1,1,0.23780945236309492,-2.1147786946736673,2.1987726747241023,98.0,22.0,129.27999999999997
2019-07-17,African Cup of Nations,Tunisia,Nigeria,0,1,-1,0,1.302611367127497,3.740655401945723,-1.6458769807022078,-95.0,-2.0,-4.870000000000118
2019-07-19,African Cup of Nations,Senegal,Algeria,0,1,-1,0,-2.645042839657279,-1.4973480212158314,0.7088118670248083,72.0,27.0,149.2099999999998
2019-07-28,African Nations Championship qualification,Liberia,Senegal,1,0,1,1,-4.302325581395351,-3.546511627906977,-2.174626852450709,-127.0,-123.0,-556.29
2019-08-03,African Nations Championship qualification,Senegal,Liberia,3,0,3,1,4.302325581395351,3.546511627906977,2.174626852450709,127.0,123.0,556.29
2019-09-05,Friendly,Argentina,Chile,0,0,0,0,-3.1301968911917157,-2.7926908462866997,2.507247365703579,590.0,42.0,377.75
2019-09-05,Friendly,Peru,Ecuador,0,1,-1,0,-1.7801801801801815,-1.0873873873873876,0.5970991767628986,-7.0,-15.0,-40.75999999999999
2019-09-05,Friendly,Saudi Arabia,Mali,1,1,0,0,-6.346636712039121,1.100105722214881,0.8482869556285593,283.0,-3.0,-25.440000000000055
2019-09-05,UEFA Euro qualification,Republic of Ireland,Switzerland,1,1,0,0,-3.7539856526795745,0.6348534905980792,-1.1288044554001706,184.0,-43.0,-250.26
2019-09-05,UEFA Euro qualification,Gibraltar,Denmark,0,6,-6,0,0.690751445086704,5.635838150289018,-7.519618862647928,-344.0,-177.0,-771.38
2019-09-05,UEFA Euro qualification,Romania,Spain,1,2,-1,0,-1.2103424760067156,1.5168410372415622,-1.1061005319877575,-960.0,-42.0,-360.97
2019-09-05,Kirin Challenge Cup,Japan,Paraguay,2,0,2,1,-7.393745557924667,0.4635827075801089,0.8957110956607286,400.0,44.0,232.01
2019-09-05,FIFA World Cup qualification,Qatar,Afghanistan,6,0,6,1,7.999999999999993,-0.33333333333333215,-3.0042394332169597,3.0,117.0,469.69000000000005
2019-09-06,Friendly,Brazil,Colombia,2,2,0,0,5.217955332179471,1.8196145653042208,-0.8123720891471375,220.0,4.0,58.289999999999964
2019-09-06,Friendly,Costa Rica,Uruguay,1,2,-1,0,0.1780482307865725,0.22064457967094953,-0.6840928270658768,-124.0,-38.0,-243.46000000000004
2019-09-06,Friendly,Morocco,Burkina Faso,1,1,0,0,1.1538461538461604,-0.3021978021978029,-1.211529029279876,64.0,53.0,294.28
2019-09-06,Friendly,Tunisia,Mauritania,1,0,1,1,1.5645161290322562,2.161290322580644,-0.7312526034599411,29.0,71.0,316.55999999999995
2019-09-06,UEFA Euro qualification,Germany,Netherlands,2,4,-2,0,-2.1597288676236133,0.17465955097534192,0.740044505760638,711.0,-6.0,-72.49000000000001
2019-09-06,UEFA Euro qualification,Wales,Azerbaijan,2,1,1,1,-0.041811846689896015,-0.07317073170731803,2.5295533585922385,116.0,81.0,341.52
2019-09-06,UEFA Euro qualification,Slovakia,Croatia,0,4,-4,0,-2.323394495412842,0.6433486238532105,-1.5542309744166873,-45.0,-32.0,-222.24
2019-09-06,UEFA Euro qualification,Slovenia,Poland,2,0,2,1,4.205158639580006,1.1685459940652798,-0.009350544101930147,-272.0,-24.0,-66.47000000000003
2019-09-07,UEFA Euro qualification,England,Bulgaria,4,0,4,1,-4.051273470905379,-3.534913552704964,1.7706515193845354,1597.0,78.0,516.76
2019-09-07,UEFA Euro qualification,Serbia,Portugal,2,4,-2,0,-0.15584601831554323,0.1519534531150768,-0.47082605914610465,-234.0,-24.0,-234.52999999999997
2019-09-07,UEFA Euro qualification,France,Albania,4,1,3,1,1.0291557113643108,-0.05074496056091249,-0.02620243359656449,943.0,64.0,479.4200000000001
2019-09-07,CONCACAF Nations League,Canada,Cuba,6,0,6,1,-8.945454545454552,-2.2090909090909108,-0.44497969577983465,53.0,127.0,509.7400000000001
2019-09-08,UEFA Euro qualification,Switzerland,Gibraltar,4,0,4,1,-0.1716738197424874,-5.944206008583691,8.066836389900512,231.0,183.0,817.9599999999999
2019-09-08,UEFA Euro qualification,Georgia,Denmark,0,0,0,0,3.658493380570576,-0.04158120454968994,-2.352518638036181,-315.0,-49.0,-246.1099999999999
2019-09-08,UEFA Euro qualification,Spain,Faroe Islands,4,0,4,1,9.105822701995415,2.7119725220804725,0.7676786231361881,1013.0,135.0,741.97
2019-09-09,Friendly,Wales,Belarus,1,0,1,1,-6.533875338753376,-4.628726287262875,2.927621909358545,114.0,69.0,301.6200000000001
2019-09-09,UEFA Euro qualification,Northern Ireland,Germany,0,2,-2,0,-3.4241330069359392,1.3555079559363534,0.08742976153504944,-1054.0,-61.0,-344.69000000000005
2019-09-09,UEFA Euro qualification,Estonia,Netherlands,0,4,-4,0,-3.3106060606060623,2.9720279720279734,-1.5471626198746096,-421.0,-116.0,-612.04
2019-09-09,UEFA Euro qualification,Azerbaijan,Croatia,1,1,0,0,-4.78768020969855,0.018348623853210455,-3.4095046236126176,-102.0,-99.0,-521.4299999999998
2019-09-09,UEFA Euro qualification,Poland,Austria,0,0,0,0,-0.39474799759041446,0.7164164119497549,0.23043363059122512,71.0,-6.0,-68.02999999999997
2019-09-09,UEFA Euro qualification,Scotland,Belgium,0,4,-4,0,-5.228921568627449,0.5599509803921556,-0.42377400651785635,28.0,-42.0,-300.1400000000001
2019-09-10,Friendly,Argentina,Mexico,4,0,4,1,2.1185808865860594,1.0048647092688547,0.2504941737376889,605.0,16.0,232.1400000000001
2019-09-10,Friendly,Brazil,Peru,0,1,-1,0,2.1619868637110073,1.241461412151068,-0.032500316354697745,782.0,37.0,295.92999999999984
2019-09-10,Friendly,Ecuador,Bolivia,3,0,3,1,5.046846846846847,-0.27927927927927954,1.3273140084429174,7.0,62.0,271.8800000000001
2019-09-10,Friendly,Morocco,Niger,1,0,1,1,0.987179487179489,-1.23076923076923,1.3257697456408764,75.0,111.0,530.23
2019-09-10,UEFA Euro qualification,England,Kosovo,5,3,2,1,-3.273811349693254,-0.017868098159510737,1.3142605837869379,1598.0,102.0,609.0999999999999
2019-09-10,UEFA Euro qualification,Luxembourg,Serbia,1,3,-2,0,-4.443609022556387,-2.2885338345864668,-1.825320819274915,-125.0,-52.0,-230.17000000000007
2019-09-10,UEFA Euro qualification,Lithuania,Portugal,1,5,-4,0,-6.516121707538602,-0.76158038147139,0.8122397506534851,-355.0,-127.0,-640.77
2019-09-10,CONCACAF Nations League,Cuba,Canada,0,1,-1,0,8.945454545454552,2.2090909090909108,0.44497969577983465,-53.0,-127.0,-509.7400000000001
2019-09-10,FIFA World Cup qualification,Kuwait,Australia,0,3,-3,0,3.242290748898675,3.1872246696035234,1.158102453348664,-225.0,-112.0,-472.8699999999999
2019-09-10,FIFA World Cup qualification,Qatar,India,0,0,0,0,6.43333333333333,-4.166666666666664,-1.2690732230557389,-24.0,90.0,364.66999999999985
