date,tournament,home_team,away_team,home_goals,away_goals,goal_diff,home_win,overall_diff,attack_diff,midfield_diff,defense_diff,goalkeeper_diff,age_diff,balance_diff,player_pool_diff,elite_player_diff,rank_advantage,points_diff,strength_diff,spine_diff,rank_points_blend,attack_vs_defense_gap,abs_strength_gap,recent_win_rate_diff_5,recent_goal_diff_diff_10,recent_goals_for_diff_10,recent_goals_against_diff_10,recent_match_count_diff
2012-11-14,Friendly,Sweden,England,4,2,2,1,1.4409309149106448,1.894285714285715,1.0138516374929338,0.9693188120808784,2.6322344322344264,1.1999333155508154,-0.3866517855329361,-1262.0,-28.0,-13.0,-385.0,1.5901243022009197,1.5384682939360796,-0.775,0.9249669022048366,1.5901243022009197,-0.19999999999999996,-1.5,-0.3999999999999999,1.1,-529
2012-11-14,Friendly,Tunisia,Switzerland,1,2,-1,0,4.236189948774744,4.86363636363636,2.710040983606561,5.465957446808517,-0.5714285714285694,3.1054963311643355,-3.8483415250546207,-202.0,-6.0,-22.0,-201.0,3.340879234279522,2.5348566196621696,-0.861,-0.602321083172157,3.340879234279522,-0.20000000000000007,-0.10000000000000009,0.09999999999999987,0.19999999999999996,-211
2012-11-14,Friendly,Türkiye,Denmark,1,1,0,0,3.9038098643306967,5.1138554216867504,3.8591194968553495,4.461773049645387,3.5116279069767415,0.7629859166120418,-1.3701051790424374,-55.0,-1.0,-19.0,-282.0,4.170037147898985,3.944173484492493,-0.852,0.6520823720413631,4.170037147898985,0.2,-0.10000000000000009,-0.19999999999999996,-0.09999999999999987,-546
2012-11-21,Superclasico de las Americas,Argentina,Brazil,2,1,1,1,-3.1295170882360566,-1.9193784405267849,-3.0412131538987524,-3.591506572295245,-5.488095238095241,-1.2754855917711012,1.1968993147023017,153.0,-20.0,4.0,83.0,-3.433942098610416,-4.040271654763079,0.203,1.67212813176846,3.433942098610416,-0.4,-0.8999999999999999,-0.8000000000000003,0.09999999999999998,30
2012-12-09,WAFF Championship,Iran,Saudi Arabia,0,0,0,0,7.323618809225813,9.237777777777772,5.596385542168676,7.021186440677965,6.177304964539012,-0.3699266940818866,-0.40383437417667967,-312.0,0.0,51.0,242.0,7.0712547068778475,6.264958982461884,1.772,2.216591337099807,7.0712547068778475,0.2,0.8999999999999999,-0.19999999999999996,-1.1,-111
2012-12-28,Friendly,Qatar,Egypt,0,2,-2,0,-5.635416666666671,-7.125,-5.75,-3.5,-6.333333333333343,-5.583333333333332,-1.5961131834408353,-26.0,-1.0,-56.0,-275.0,-5.668750000000003,-5.194444444444447,-1.955,-3.625,5.668750000000003,-0.2,-0.10000000000000003,-0.7,-0.5999999999999999,254
2012-12-30,Friendly,Iraq,Tunisia,1,2,-1,0,-0.28673835125448477,2.6363636363636402,2.1041666666666714,-2.799999999999997,4.7777777777777715,-1.1612903225806441,-0.288552823995353,-22.0,0.0,-38.0,-199.0,1.2863139459107202,1.3606481481481485,-1.339,5.436363636363637,1.2863139459107202,0.0,-1.2,-1.0,0.19999999999999996,-360
2013-01-06,Gulf Cup,Saudi Arabia,Iraq,0,2,-2,0,-6.689631881121237,-9.46,-7.763052208835347,-4.671186440677971,-8.288416075650112,-0.7477203647416424,1.8248130897171801,320.0,0.0,-4.0,-20.0,-7.3744573212569335,-6.907551575054477,-0.13999999999999999,-4.78881355932203,7.3744573212569335,0.2,-0.10000000000000009,-0.20000000000000007,-0.10000000000000009,394
2013-01-07,Friendly,Tunisia,Ethiopia,1,1,0,0,2.5645161290322562,2.8636363636363598,1.5625,2.200000000000003,-2.5,0.6612903225806441,2.097174521286249,29.0,0.0,48.0,246.0,1.3381304985337237,0.4208333333333343,1.686,0.6636363636363569,1.3381304985337237,0.4,2.5999999999999996,1.7,-0.9000000000000001,464
2013-01-08,Friendly,Zambia,Morocco,0,0,0,0,-5.796703296703306,-4.586666666666673,-7.354166666666671,0.9130434782608745,-6.642857142857146,-2.76923076923077,2.0902264793922996,-71.0,-4.0,19.0,84.0,-4.693470058926584,-4.361326777087648,0.6539999999999999,-5.499710144927548,4.693470058926584,0.6,0.29999999999999993,0.6,0.2999999999999998,-364
2013-01-10,Friendly,Gabon,Tunisia,1,1,0,0,2.4354838709677438,4.303030303030312,3.6041666666666714,0.7999999999999972,3.0,-1.6612903225806441,3.0365973906918438,-19.0,1.0,-34.0,-168.0,2.8285361681329446,2.4680555555555563,-1.188,3.5030303030303145,2.8285361681329446,0.19999999999999996,-0.9,-1.0,-0.09999999999999987,-424
2013-01-10,Friendly,Ghana,Egypt,3,0,3,1,-3.2080662393162385,-4.5972222222222285,-1.7051282051282044,-3.085714285714289,-11.166666666666671,-3.6688034188034173,2.1367813136484743,85.0,0.0,38.0,287.0,-4.752559523809526,-5.319169719169722,1.427,-1.5115079365079396,4.752559523809526,0.0,0.5,0.09999999999999987,-0.4,346
2013-01-12,Gulf Cup,Kuwait,Saudi Arabia,1,0,1,1,4.911854103343465,4.460000000000001,9.596385542168676,-0.7288135593220346,6.51063829787234,2.2477203647416424,1.3163126812977568,-327.0,0.0,-5.0,-6.0,4.950012876812489,5.126070093572994,-0.156,5.1888135593220355,4.950012876812489,-0.2,0.09999999999999998,0.20000000000000007,0.10000000000000009,-379
2013-01-12,Friendly,Namibia,Morocco,1,2,-1,0,-5.15384615384616,-5.420000000000002,-4.604166666666671,-7.0869565217391255,-6.0,-2.26923076923077,-3.71369915490413,-76.0,-4.0,-48.0,-218.0,-5.652993868450392,-5.897041062801932,-1.658,1.6669565217391238,5.652993868450392,0.0,-1.7999999999999998,-0.49999999999999994,1.3,-423
2013-01-13,Friendly,Ghana,Tunisia,4,2,2,1,-1.3038323683484947,-1.3358585858585883,0.7323717948717956,-3.285714285714292,-3.5,-3.5800937413840614,2.0177307463125613,86.0,1.0,23.0,203.0,-1.7386066890099159,-2.017780830280832,0.893,1.9498556998557035,1.7386066890099159,0.19999999999999996,-0.10000000000000009,-0.5,-0.3999999999999999,20
2013-01-19,African Cup of Nations,Angola,Morocco,0,0,0,0,-1.3871794871794947,0.0799999999999983,-1.4930555555555571,0.3130434782608802,-17.5,0.8307692307692314,0.0016462163657742224,-63.0,-4.0,-17.0,-90.0,-3.9974383128948348,-6.226670692431559,-0.6,-0.2330434782608819,3.9974383128948348,-0.2,-0.09999999999999998,-0.6000000000000001,-0.4999999999999999,-396
2013-01-20,African Cup of Nations,Ghana,DR Congo,2,2,0,0,-1.0496610669024449,-3.0674603174603305,-0.47785547785547067,-0.9804511278195491,-5.833333333333329,-1.1774241084585881,0.3828807987419651,59.0,0.0,60.0,396.0,-2.2817522646742248,-2.4305466463361163,2.1959999999999997,-2.0870091896407814,2.2817522646742248,0.8,2.2,0.9999999999999999,-1.2000000000000002,427
2013-01-22,African Cup of Nations,Tunisia,Algeria,1,0,1,1,-2.882852292020374,-1.7030303030303031,-4.373397435897431,-2.4666666666666686,-3.6666666666666714,0.6174306734578359,-1.489960807699294,-26.0,-5.0,-13.0,-103.0,-3.0185226728562897,-3.5022435897435904,-0.493,0.7636363636363654,3.0185226728562897,-0.39999999999999997,1.0,0.7,-0.30000000000000004,369
2013-01-23,African Cup of Nations,Morocco,Cape Verde,1,1,0,0,0.38111888111889414,-2.413333333333327,2.296474358974365,-0.5380434782608745,7.5,-0.8216783216783199,0.28711712195959116,56.0,4.0,-30.0,-150.0,1.4452432856998114,3.0861436269044966,-1.0499999999999998,-1.8752898550724524,1.4452432856998114,0.0,0.5,0.09999999999999998,-0.40000000000000013,414
2013-01-24,African Cup of Nations,Ghana,Mali,1,0,1,1,-0.6740988480118943,-2.1150793650793673,0.634871794871799,-1.1571428571428584,-10.5,-0.570977331846894,1.3297574362192934,71.0,1.0,4.0,56.0,-2.7622898550724644,-3.674090354090353,0.176,-0.957936507936509,2.7622898550724644,0.19999999999999996,1.5,0.9000000000000001,-0.6,425
2013-01-25,UNCAF Cup,Costa Rica,El Salvador,1,0,1,1,0.6551724137931103,-2.125,1.0769230769230802,2.2727272727272663,2.6666666666666714,-3.155172413793103,3.8588708025135317,27.0,1.0,55.0,306.0,0.9092978860220257,2.005439005439006,1.956,-4.397727272727266,0.9092978860220257,0.6,2.4000000000000004,0.8999999999999999,-1.5,383
2013-01-26,African Cup of Nations,Ivory Coast,Tunisia,3,0,3,1,0.27211753433408603,-0.9852579852579879,2.0438829787234027,-0.8206896551724157,3.0,-3.0523794314915342,2.6477664580615876,70.0,6.0,34.0,382.0,0.702010574525417,1.407731107850329,1.4020000000000001,-0.16456833008557226,0.702010574525417,0.19999999999999996,0.5,0.30000000000000004,-0.19999999999999996,-369
2013-01-27,UNCAF Cup,Costa Rica,Honduras,1,0,1,1,-0.1909814323607293,-4.625,0.4102564102564088,1.0727272727272634,1.8205128205128318,-1.0397877984084865,2.4198361035140445,16.0,1.0,16.0,106.0,-0.30249698577284506,1.1011655011655013,0.586,-5.697727272727263,0.30249698577284506,0.19999999999999996,0.8,0.09999999999999987,-0.7000000000000001,368
2013-01-27,African Cup of Nations,South Africa,Morocco,2,2,0,0,-2.3161838161838233,-3.7637500000000017,-2.813468992248062,-2.246956521739122,-3.125,1.3086913086913086,-0.8281547645777838,-1.0,-4.0,20.0,88.0,-2.8530718660342016,-2.728475171329061,0.688,-1.5167934782608796,2.8530718660342016,0.0,0.09999999999999998,-0.19999999999999996,-0.2999999999999998,-351
2013-01-28,African Cup of Nations,Niger,Ghana,0,3,-3,0,1.9059829059829099,3.9722222222222285,-3.7948717948717956,2.7523809523809604,9.166666666666671,2.4188034188034173,-1.7269758583355568,-114.0,-1.0,-83.0,-517.0,2.800476190476195,2.708058608058612,-3.0069999999999997,1.2198412698412682,2.800476190476195,-0.8,-3.5,-1.4000000000000001,2.0999999999999996,-481
2013-01-29,Friendly,United States,Canada,0,0,0,0,0.9402052016225326,0.997991967871485,1.5167632450331183,2.0047829286239818,-0.24285714285714732,-0.017943211643999035,0.13749567516102523,326.0,0.0,66.0,452.0,1.0433772400587942,1.0928963435999843,2.432,-1.0067909607524967,1.0433772400587942,0.0,0.3,0.19999999999999996,-0.10000000000000009,222
2013-01-30,African Cup of Nations,Togo,Tunisia,1,1,0,0,2.9354838709677438,2.6363636363636402,4.080357142857139,2.799999999999997,8.0,0.8387096774193559,-0.47683747807194665,-23.0,0.0,-25.0,-116.0,4.090440930037704,4.960119047619045,-0.866,-0.16363636363635692,4.090440930037704,0.0,-1.0,-0.8,0.19999999999999996,-401
2013-01-31,Friendly,Qatar,Lebanon,1,0,1,1,1.7333333333333272,4.0,-1.75,2.8999999999999986,3.3333333333333286,-1.1333333333333329,-2.816443317239013,1.0,0.0,17.0,60.0,2.043333333333331,1.4944444444444425,0.5700000000000001,1.1000000000000014,2.043333333333331,0.2,1.0,0.09999999999999998,-0.8999999999999999,382
2013-02-02,African Cup of Nations,Ghana,Cape Verde,2,0,2,1,-2.5120435120435047,-5.305555555555557,-0.512820512820511,-4.710714285714289,-3.5,-2.0097125097125073,0.6883232346542716,95.0,1.0,25.0,210.0,-3.3082267732267723,-2.907844932844933,0.96,-0.5948412698412682,3.3082267732267723,0.6000000000000001,2.0,1.1,-0.8999999999999999,484
2013-02-02,Friendly,Romania,Poland,1,4,-3,0,4.672433737363576,5.0,4.682064628063316,3.957608695652169,5.807692307692307,1.4973595533873159,-1.2794175750758736,-278.0,-7.0,42.0,239.0,4.823959873754274,4.815788543802597,1.499,1.0423913043478308,4.823959873754274,-0.19999999999999996,-1.1,-0.6000000000000001,0.5,-534
2013-02-06,Friendly,Belgium,Slovakia,2,1,1,1,1.345588235294116,6.063492063492056,1.418560606060609,0.24444444444445423,2.0731707317073216,-1.7316176470588225,1.2470947867087903,208.0,17.0,53.0,537.0,2.2290512161997116,1.2453919274041283,2.127,5.819047619047602,2.2290512161997116,0.39999999999999997,0.7999999999999999,0.5,-0.29999999999999993,578
2013-02-06,African Cup of Nations,Burkina Faso,Ghana,1,1,0,0,1.7393162393162385,1.3722222222222342,4.405128205128207,0.33571428571428896,6.5,1.4902319902319903,0.8103229165851955,-103.0,-1.0,-18.0,-174.0,2.870476190476194,3.7469474969474987,-0.7140000000000001,1.0365079365079453,2.870476190476194,-0.6000000000000001,-2.4,-1.4,1.0,-465
2013-02-06,Friendly,Croatia,South Korea,4,0,4,1,4.585515707534057,5.582499999999996,5.587398373983746,3.0348432055749157,3.2727272727272663,-0.8638031693077544,2.8566708968335623,-221.0,11.0,35.0,456.0,4.4125969119639965,3.9649896174286425,1.506,2.5476567944250803,4.4125969119639965,0.19999999999999996,0.0,-0.3999999999999999,-0.3999999999999999,-516
2013-02-06,Friendly,Cyprus,Serbia,1,3,-2,0,-7.989063568010934,-10.194444444444443,-7.260606060606051,-8.46938775510204,-4.622377622377627,-3.4135338345864668,1.6084468409022525,-122.0,-7.0,-84.0,-405.0,-7.7071758901082195,-6.784123812695239,-2.925,-1.7250566893424022,7.7071758901082195,-0.4,-1.5,-0.09999999999999998,1.4000000000000001,-118
2013-02-06,Friendly,England,Brazil,2,1,1,1,-7.825381546737596,-7.191504424778756,-7.660544323045727,-7.839542791000504,-10.564285714285717,-3.288496176977244,1.5997204436119965,818.0,-17.0,-6.0,-101.0,-8.21625175996966,-8.68812427611065,-0.281,0.6480383662217477,8.21625175996966,-0.19999999999999996,-0.7999999999999998,-0.7999999999999998,0.0,72
2013-02-06,Friendly,France,Germany,1,2,-1,0,1.3854213755247144,1.5499241931990468,1.484824246616796,1.3033323265881336,0.6891712038717372,0.43233774620600585,0.30464964418197304,-162.0,-1.0,-21.0,-435.0,1.2825346691600856,1.1591092590255556,-1.065,0.24659186661091326,1.2825346691600856,0.0,-0.9,-1.5,-0.6,-67
2013-02-06,Friendly,Greece,Switzerland,0,0,0,0,4.988000350354731,5.900000000000006,4.352086438152014,6.081746920492719,3.895238095238099,0.3625733555224677,-1.6897722384866647,-135.0,-2.0,5.0,51.0,5.043414360847514,4.7763571512942775,0.201,-0.18174692049271357,5.043414360847514,-0.6000000000000001,-0.9,-1.1,-0.20000000000000007,-552
2013-02-06,FIFA World Cup qualification,Honduras,United States,2,1,1,1,4.851403189985859,5.668674698795186,4.368653421633553,4.584105960264907,6.4890109890109855,2.111649505350293,-2.496121967500989,-368.0,-1.0,-33.0,-283.0,5.192369651938098,5.147256790303149,-1.2730000000000001,1.0845687385302796,5.192369651938098,-0.39999999999999997,-0.7,-0.19999999999999996,0.5,-409
2013-02-06,AFC Asian Cup qualification,Iran,Lebanon,5,0,5,1,5.8117647058823465,10.277777777777771,1.5,6.149999999999999,4.666666666666671,2.0823529411764703,0.031146325082882953,12.0,0.0,77.0,350.0,5.681241830065358,4.105555555555557,2.66,4.127777777777773,5.681241830065358,0.2,2.2,0.6000000000000001,-1.6,372
2013-02-06,Friendly,Republic of Ireland,Poland,2,0,2,1,-3.9820392943805203,-4.283333333333331,-3.791383647798746,-4.542391304347831,-4.245499181669395,-0.540806523920331,0.3254697592181852,80.0,-5.0,31.0,146.0,-4.168929352305964,-4.193091377938657,1.0759999999999998,0.25905797101449934,4.168929352305964,-0.6,-1.7,-0.8,0.8999999999999999,-489
2013-02-06,Friendly,Japan,Latvia,3,0,3,1,-5.155650319829427,-5.360119047619044,-4.6563786008230466,-1.327380952380949,-9.289473684210527,-1.5778251599147133,1.7763696535795646,462.0,1.0,82.0,409.0,-5.157800520972598,-5.091077745804841,2.8689999999999998,-4.032738095238095,5.157800520972598,0.8,2.6,1.4,-1.2,488
2013-02-06,FIFA World Cup qualification,Mexico,Jamaica,0,0,0,0,-0.1906156156156129,0.50555555555556,1.2945277100034929,-0.6943661971831006,-11.799999999999997,-2.6397897897897913,0.5712419208079931,323.0,6.0,57.0,396.0,-2.1769797094479317,-3.733279495726535,2.106,1.1999217527386605,2.1769797094479317,0.6000000000000001,2.1,1.4000000000000001,-0.7000000000000001,604
2013-02-06,Friendly,Netherlands,Italy,1,1,0,0,1.094398300906434,1.377868623989599,1.4554150484972581,0.9784932049083039,0.8898135305902173,-1.5915523775348568,-1.0467733005790478,-370.0,-25.0,1.0,38.0,1.1591977417783625,1.1079072613319265,0.068,0.39937541908129504,1.1591977417783625,0.4,1.7,1.4,-0.2999999999999998,362
2013-02-06,FIFA World Cup qualification,Panama,Costa Rica,2,2,0,0,-3.9676724137931103,-2.075000000000003,-3.95192307692308,-6.1298701298701275,-5.979166666666671,-0.5323275862068968,-1.518642551070175,-13.0,-1.0,-12.0,-87.0,-4.4207264574505984,-5.353653291153293,-0.447,4.054870129870125,4.4207264574505984,-0.6000000000000001,-1.4,-0.6,0.8,-436
2013-02-06,Friendly,Portugal,Ecuador,2,3,-1,0,0.08594152735841476,-2.588636363636354,1.5528711484593885,0.8248175182481816,-1.6749999999999972,-1.7924736725826627,1.1230885815898368,330.0,20.0,11.0,167.0,-0.3600012339140733,0.23422955556919098,0.497,-3.4134538818845357,0.3600012339140733,-0.19999999999999996,0.20000000000000007,0.20000000000000018,0.0,61
2013-02-06,Friendly,Romania,Australia,3,2,1,1,5.97110430822071,7.3409090909090935,5.995921394141632,4.996052631578948,5.966666666666669,2.416038228925558,-0.5798207583105288,-168.0,0.0,7.0,61.0,6.054130818303411,5.652880230795749,0.271,2.3448564593301455,6.054130818303411,-0.4,-2.7,-2.0999999999999996,0.6,-251
2013-02-06,AFC Asian Cup qualification,Saudi Arabia,China PR,2,1,1,1,-6.51185410334346,-6.585000000000001,-7.263052208835347,-4.271186440677965,-12.177304964539012,-2.047720364741643,0.5513079972756456,299.0,0.0,-5.0,-24.0,-7.361679543479157,-7.9038478713507745,-0.174,-2.3138135593220355,7.361679543479157,0.4,0.9,-0.09999999999999998,-1.0000000000000002,366
2013-02-06,Friendly,Spain,Uruguay,3,1,2,1,0.46203185232221244,0.25428571428571445,1.166398779524343,0.5174999999999983,-2.170308123249299,-0.9122104844554748,0.4820679402415369,866.0,74.0,11.0,516.0,0.045981644576593796,-0.1621364479083193,0.846,-0.26321428571428385,0.045981644576593796,0.6000000000000001,2.8000000000000003,1.3,-1.5,-206
2013-02-06,Friendly,Sweden,Argentina,2,3,-1,0,-3.2549335435908944,-3.3778402699662564,-3.6054795316540407,-3.2787174066243807,-2.4439560439560495,-0.8130772696553272,0.016169343376758682,-597.0,-25.0,-27.0,-439.0,-3.1921853591583242,-3.1093843274114903,-1.2489999999999999,-0.0991228633418757,3.1921853591583242,-0.19999999999999996,-1.2,-0.2999999999999998,0.8999999999999999,-487
2013-02-06,Friendly,Tanzania,Cameroon,1,0,1,1,-0.15116279069766847,-0.3571428571428612,0.5810810810810807,-0.27142857142857224,-3.0714285714285694,-2.0697674418604635,0.9495713565604929,-84.0,-3.0,-50.0,-246.0,-0.6540163419233181,-0.9205920205920203,-1.746,-0.08571428571428896,0.6540163419233181,0.0,-1.7999999999999998,-0.7,1.1,-417
2013-02-06,Friendly,Wales,Austria,2,1,1,1,-0.20722538052447703,-0.17460317460317754,-1.342135476463838,-1.0849673202614412,1.0333333333333385,0.4117916743077181,0.3788266980009407,-143.0,1.0,8.0,35.0,-0.35511960370391904,-0.4645898211306469,0.275,0.9103641456582636,0.35511960370391904,0.2,0.8,-0.19999999999999996,-1.0000000000000002,369
2013-02-09,African Cup of Nations,Mali,Ghana,3,1,2,1,0.6740988480118943,2.1150793650793673,-0.634871794871799,1.1571428571428584,10.5,0.570977331846894,-1.3297574362192934,-71.0,-1.0,-4.0,-56.0,2.7622898550724644,3.674090354090353,-0.176,0.957936507936509,2.7622898550724644,-0.39999999999999997,-1.3,-0.7,0.6000000000000001,-428
2013-03-07,Friendly,Qatar,Egypt,3,1,2,1,-5.635416666666671,-7.125,-5.75,-3.5,-6.333333333333343,-5.583333333333332,-1.5961131834408353,-26.0,-1.0,-50.0,-237.0,-5.668750000000003,-5.194444444444447,-1.737,-3.625,5.668750000000003,0.19999999999999996,-0.2,-0.5,-0.30000000000000004,258
2013-03-16,Friendly,Senegal,Libya,0,4,-4,0,0.8023255813953512,0.25,0.8636363636363598,1.6632653061224545,-1.2999999999999972,1.0465116279069768,0.05330650889106625,127.0,4.0,-4.0,-21.0,0.45584545023083367,0.40896722325293905,-0.141,-1.4132653061224545,0.45584545023083367,-0.6000000000000001,-0.2,0.10000000000000009,0.30000000000000004,404
2013-03-17,Friendly,Qatar,Thailand,1,0,1,1,5.333333333333329,-0.5,4.75,6.5,5.333333333333329,0.16666666666666785,-5.981950260169427,4.0,0.0,26.0,83.0,4.283333333333331,5.527777777777776,0.863,-7.0,4.283333333333331,0.8,1.3,0.8,-0.5,312
2013-03-21,Friendly,Ecuador,El Salvador,5,0,5,1,1.5135135135135158,4.36363636363636,0.941176470588232,1.0,1.5,-2.4459459459459474,3.3445305624612676,35.0,1.0,76.0,550.0,1.8636652695476215,1.1470588235294106,2.83,3.3636363636363598,1.8636652695476215,0.6,2.3,0.9000000000000001,-1.4000000000000001,316
2013-03-21,Friendly,Italy,Brazil,2,2,0,0,-3.9291124373447133,-3.0446921977045207,-3.838012547799167,-3.7455153542110082,-6.698543689320388,-1.5886036733108497,1.8609555103709825,-13.0,-12.0,3.0,47.0,-4.2511752452759595,-4.760690530443521,0.137,0.7008231565064875,4.2511752452759595,-0.2,-2.4,-2.0,0.3999999999999999,-492
2013-03-22,FIFA World Cup qualification,Argentina,Venezuela,3,0,3,1,-1.2734125774662317,-2.0372857804539137,-0.40251247633797504,-1.3364341085271292,-5.088095238095235,1.148328761556435,1.3088671097912128,914.0,28.0,32.0,500.0,-2.027548036176097,-2.2756806076534466,1.46,-0.7008516719267845,2.027548036176097,0.8,2.2,1.8000000000000003,-0.40000000000000013,702
2013-03-22,FIFA World Cup qualification,Croatia,Serbia,2,0,2,1,-1.3702145271435455,0.025555555555555998,-1.260606060606051,-3.1488302638128403,0.19580419580418607,-0.4318824584396772,2.2298998604341564,-24.0,5.0,33.0,437.0,-1.111658220040539,-1.4045440428715683,1.427,3.1743858193683963,1.111658220040539,0.20000000000000007,0.7,0.3999999999999999,-0.30000000000000004,26
2013-03-22,FIFA World Cup qualification,Czechia,Denmark,0,3,-3,0,6.868833636867521,6.805960684844635,7.199999999999996,7.043439716312065,7.63636363636364,2.142687465357511,-2.2193503533242405,-273.0,-4.0,1.0,9.0,7.110919534877572,7.293267784225233,0.039,-0.23747903146743,7.110919534877572,0.2,0.5,0.0,-0.5,-624
2013-03-22,FIFA World Cup qualification,France,Georgia,3,1,2,1,0.3185566330232916,2.7078189300411566,1.480203784570591,-1.058139534883722,-7.228070175438603,0.31238867999208253,2.0151191203653624,947.0,47.0,75.0,469.0,-0.7559260725374571,-2.2686686419172446,2.719,3.7659584649248785,0.7559260725374571,0.2,0.1,0.19999999999999996,0.09999999999999998,666
2013-03-22,FIFA World Cup qualification,Honduras,Mexico,2,2,0,0,4.198931623931614,6.194444444444443,2.8984547461368635,4.094366197183106,6.646153846153837,2.456837606837606,-3.416499864834594,-347.0,-6.0,-35.0,-298.0,4.8064701715699725,4.5463249298246025,-1.348,2.1000782472613366,4.8064701715699725,-0.4,-1.1,-0.5,0.6,-568
2013-03-22,FIFA World Cup qualification,Israel,Portugal,3,3,0,0,0.5672116257947408,2.4749999999999943,0.1309523809523796,-1.3248175182481816,-3.825000000000003,1.5717529518619422,-1.8179489094694308,-355.0,-21.0,-57.0,-559.0,-0.39533070230021394,-1.6729550457652682,-2.269,3.799817518248176,0.39533070230021394,-0.2,-2.0,-1.0,0.9999999999999999,-376
2013-03-22,Friendly,Japan,Canada,2,1,1,1,-1.7816243458034435,-0.8601190476190439,-0.9376286008230466,-1.4384920634920633,-4.389473684210529,1.2741228920333398,0.9938345110035884,414.0,0.0,51.0,276.0,-1.8814675483896253,-2.255198116175213,1.806,0.5783730158730194,1.8814675483896253,0.4,1.6,0.9999999999999999,-0.6000000000000001,207
2013-03-22,FIFA World Cup qualification,Kazakhstan,Germany,0,3,-3,0,0.09912280701755094,-0.15789473684210975,-0.12871287128713504,-0.1385281385281445,0.9172413793103402,1.7973684210526315,-4.877569700795136,-1137.0,-48.0,-148.0,-1101.0,0.11824568793410037,0.21666678983168688,-5.5409999999999995,-0.019366598313965255,0.11824568793410037,-0.6,-3.6,-2.1,1.5,-729
2013-03-22,FIFA World Cup qualification,Netherlands,Estonia,3,0,3,1,3.3106060606060623,2.7446808510638334,4.640718562874255,3.1547169811320828,1.0912698412698347,-2.9720279720279734,1.5471626198746096,421.0,12.0,81.0,757.0,2.988398459389214,2.962235128425391,3.187,-0.41003613006824935,2.988398459389214,0.39999999999999997,1.0,0.8,-0.19999999999999996,605
2013-03-22,FIFA World Cup qualification,Poland,Ukraine,1,3,-2,0,-5.984436504572159,-4.75,-5.491659830462126,-5.994373401534517,-9.307692307692307,-0.7889541573305863,0.6931056135364324,288.0,4.0,-47.0,-281.0,-6.3056324088522215,-6.931241846562983,-1.6909999999999998,1.2443734015345171,6.3056324088522215,0.4,1.2,0.30000000000000004,-0.9000000000000001,652
2013-03-22,FIFA World Cup qualification,Scotland,Wales,1,2,-1,0,-1.3772357723577286,-2.6615384615384627,-0.0049044914816676055,-1.6897274633123658,-1.5,-0.47349593495934883,0.1490410707946257,177.0,-3.0,-4.0,-20.0,-1.446681237738045,-1.0648773182646778,-0.13999999999999999,-0.971810998226097,1.446681237738045,-0.2,0.10000000000000009,0.30000000000000004,0.19999999999999996,-206
2013-03-22,FIFA World Cup qualification,Spain,Finland,1,1,0,0,5.632704422425519,6.047619047619051,5.384990328820123,5.62166666666667,6.896358543417371,0.38939187691918065,-0.17318407267639735,957.0,79.0,64.0,995.0,5.916667801789747,5.967671846301388,2.915,0.4259523809523813,5.916667801789747,0.8,3.0999999999999996,2.2,-0.9,337
2013-03-22,FIFA World Cup qualification,Uruguay,Paraguay,1,1,0,0,-0.1895424836601336,0.15523809523810428,-1.6051121544079336,0.2767857142857224,3.3333333333333286,0.022733731173627092,0.6471792228970976,84.0,6.0,36.0,394.0,0.3941405009578176,0.6683356310703724,1.4740000000000002,-0.12154761904761813,0.3941405009578176,0.0,-0.10000000000000009,0.19999999999999996,0.30000000000000004,421
2013-03-22,FIFA World Cup qualification,United States,Costa Rica,1,0,1,1,-4.66042175762513,-1.0436746987951864,-4.778909831889962,-5.65683323299217,-8.309523809523817,-1.0718617069418066,0.07628586398694459,352.0,0.0,17.0,177.0,-4.889872666165253,-6.24842229146865,0.687,4.613158534196984,4.889872666165253,-0.19999999999999996,-0.7,-0.19999999999999996,0.5,41
2013-03-23,FIFA World Cup qualification,Cameroon,Togo,2,1,1,1,-3.3488372093023315,-3.142857142857139,-4.2239382239382195,-4.228571428571428,-0.4285714285714306,-3.4302325581395365,3.086945849717585,78.0,3.0,1.0,6.0,-3.0745550866481097,-2.9603603603603594,0.036,1.085714285714289,3.0745550866481097,-0.2,1.5999999999999999,0.8,-0.7999999999999998,343
2013-03-23,FIFA World Cup qualification,Cyprus,Switzerland,0,0,0,0,-1.3737807257120593,-4.0,0.3142076502732323,-1.5911854103343401,-1.1168831168831161,-2.0557939914163086,-1.047382901720165,-222.0,-6.0,-109.0,-731.0,-1.5535283205312567,-0.7979536256480747,-4.001,-2.40881458966566,1.5535283205312567,-0.6,-2.9000000000000004,-1.2,1.6999999999999997,-616
2013-03-23,FIFA World Cup qualification,Senegal,Angola,1,1,0,0,0.03565891472868543,-2.25,-0.7474747474747545,-1.2367346938775512,13.200000000000003,-0.5534883720930246,0.5806018247404472,114.0,4.0,22.0,117.0,1.8002898946752766,3.7385968528825657,0.7769999999999999,-1.0132653061224488,1.8002898946752766,0.0,-0.19999999999999996,0.8,1.0,419
